# Steps, Time, visc, Nusselt bottom/top, av_T, vrms, surf_rms, surf_max, grav, etamax, etamin
3.500000000000000000e+01 2.505125607274838248e-06 2.053294170950299304e+05 1.007478617987298986e+00 1.000007312655538438e+00 5.000016758150308549e-01 2.746689681111956361e+03 3.296646853715169101e+01 4.668317953742855053e+01 4.958274108947274605e+00 1.858554629707846351e+00 1.999955833446640489e-05
3.600000000000000000e+01 2.557288168850619625e-06 2.102991178441595403e+05 1.007793835785230296e+00 1.000007493536507752e+00 5.000017138960040075e-01 2.785466729923478852e+03 3.309230924651500771e+01 4.685260012315173839e+01 5.069050514737752700e+00 1.858499026568253942e+00 1.999955822067689661e-05
3.700000000000000000e+01 2.608690523033612954e-06 2.153248876778013946e+05 1.008114117632764373e+00 1.000007672924043023e+00 5.000017515233260434e-01 2.824207354085719089e+03 3.321764557862142198e+01 4.702131232606456024e+01 5.181059622351906313e+00 1.858446392042110373e+00 1.999955811034396039e-05
3.800000000000000000e+01 2.659355146109700964e-06 2.204067518684331444e+05 1.008439456303547477e+00 1.000007850863973369e+00 5.000017887108653136e-01 2.862913264519951554e+03 3.334248991728647837e+01 4.718933306984789766e+01 5.294301785118202375e+00 1.858396700946036484e+00 1.999955800331164728e-05
3.900000000000000000e+01 2.709303518958701427e-06 2.255447408587172395e+05 1.008769845298386425e+00 1.000008027400081545e+00 5.000018254719299504e-01 2.901586131549388938e+03 3.346685432512884262e+01 4.735667886304006657e+01 5.408777510385434084e+00 1.858349928295670583e+00 1.999955789943416937e-05
4.000000000000000000e+01 2.758556185923281931e-06 2.307388900275432970e+05 1.009105278568078745e+00 1.000008202574231175e+00 5.000018618191939268e-01 2.940227585818242915e+03 3.359075056123580794e+01 4.752336584736661962e+01 5.524487382249254175e+00 1.858347513593498590e+00 1.999955779857468340e-05
4.100000000000000000e+01 2.807132809277577027e-06 2.359892397542742838e+05 1.009445750509767592e+00 1.000008376426472667e+00 5.000018977648064133e-01 2.978839222590858299e+03 3.371419003170132100e+01 4.768940970739167540e+01 5.641432126445057982e+00 1.858367954065722971e+00 1.999955770060387795e-05
4.200000000000000000e+01 2.855051492265969402e-06 2.412958358366992034e+05 1.009791250565761134e+00 1.000008548992533663e+00 5.000019333198478799e-01 3.017422605856845166e+03 3.383718373811808533e+01 4.785482557381380531e+01 5.759611680926942867e+00 1.858391302955818336e+00 1.999955760539936012e-05
4.300000000000000000e+01 2.902327305267517980e-06 2.466586478088411677e+05 1.010141751005608546e+00 1.000008720298330323e+00 5.000019684932133224e-01 3.055978685248108832e+03 3.395974049679686857e+01 4.801990302225244278e+01 5.879022230497011670e+00 1.858417537597445657e+00 1.999955751284734630e-05
4.400000000000000000e+01 2.948977683921148429e-06 2.520773839385430038e+05 1.010497245820157985e+00 1.000008890379350479e+00 5.000020032956251637e-01 3.094506523905608447e+03 3.408186294170696584e+01 4.818459425177766065e+01 5.999660796356567793e+00 1.858446633776139389e+00 1.999955742284454589e-05
4.500000000000000000e+01 2.995019356167288194e-06 2.575520929420177999e+05 1.010857729227817581e+00 1.000009059269603595e+00 5.000020377373722846e-01 3.133007607561220539e+03 3.420356108421619723e+01 4.834868895270523836e+01 6.121528232651367141e+00 1.858478568508205031e+00 1.999955733528757006e-05
4.600000000000000000e+01 3.040468380890308722e-06 2.630828261993319611e+05 1.011223195890494031e+00 1.000009227001724676e+00 5.000020718282990329e-01 3.171483376188386956e+03 3.432484489652155446e+01 4.851220094465143262e+01 6.244625477735938901e+00 1.858513316769587531e+00 1.999955725007855601e-05
4.700000000000000000e+01 3.085340183578666328e-06 2.686696402503286372e+05 1.011593640745282796e+00 1.000009393607051544e+00 5.000021055778749446e-01 3.209935245067585583e+03 3.444572410816940078e+01 4.867514372924351562e+01 6.368953592978900957e+00 1.858550853290498406e+00 1.999955716712482816e-05
4.800000000000000000e+01 3.129649589668112339e-06 2.743125967514310614e+05 1.011969058878607663e+00 1.000009559115701219e+00 5.000021389951712081e-01 3.248364607198158865e+03 3.456620816951569708e+01 4.883753042890858609e+01 6.494513770676928033e+00 1.858591153404673513e+00 1.999955708633869490e-05
4.900000000000000000e+01 3.173410854988070881e-06 2.800117631054880912e+05 1.012349445654932900e+00 1.000009723556620989e+00 5.000021720889019639e-01 3.286772840401785743e+03 3.468630641449462360e+01 4.899937402837847600e+01 6.621307296118829733e+00 1.858634192563265231e+00 1.999955700763711311e-05
5.000000000000000000e+01 3.216637694790005590e-06 2.857672124934194144e+05 1.012734796627407619e+00 1.000009886957654359e+00 5.000022048674543917e-01 3.325161307180268977e+03 3.480602795673641481e+01 4.916068721887229742e+01 6.749335575144764121e+00 1.858679946493081214e+00 1.999955693094133922e-05
5.100000000000000000e+01 3.259343311827591379e-06 2.915790224549770355e+05 1.013125107626406951e+00 1.000010049345596785e+00 5.000022373388733898e-01 3.363531341926977802e+03 3.492538164463349659e+01 4.932148233272861404e+01 6.878600108966923976e+00 1.858728390708044298e+00 1.999955685617661410e-05
5.200000000000000000e+01 3.301540422215676986e-06 2.974472750513127539e+05 1.013520375271869334e+00 1.000010210746248740e+00 5.000022695108394810e-01 3.401884254784245513e+03 3.504437614334306517e+01 4.948177146353982891e+01 7.009102518945858229e+00 1.858779500482418801e+00 1.999955678327191912e-05
5.300000000000000000e+01 3.343237991385399868e-06 3.033720578293953440e+05 1.013920564543015601e+00 1.000010371171822010e+00 5.000023013882752831e-01 3.440221339026782061e+03 3.516301989224278657e+01 4.964156640576852197e+01 7.140839291073353579e+00 1.858833250610451238e+00 1.999955671215967461e-05
5.400000000000000000e+01 3.384447880005889619e-06 3.093529889605470235e+05 1.014325670236620569e+00 1.000010530646279650e+00 5.000023329783584991e-01 3.478540847913083780e+03 3.528131201011518669e+01 4.980086639712507690e+01 7.273806764217995990e+00 1.858889609994002656e+00 1.999955664278081188e-05
5.500000000000000000e+01 3.425181581613314363e-06 3.153901451812946470e+05 1.014735685138260068e+00 1.000010689192906144e+00 5.000023642880631058e-01 3.516843997682006375e+03 3.539926047247517005e+01 4.995968265812368259e+01 7.408006485738930280e+00 1.858948551001903038e+00 1.999955657507364998e-05
5.600000000000000000e+01 3.465450186055647138e-06 3.214836139076367253e+05 1.015150600204338893e+00 1.000010846834156419e+00 5.000023953240981811e-01 3.555132024635437119e+03 3.551687329475122112e+01 5.011802644534716933e+01 7.543440171579017139e+00 1.859010045701594560e+00 1.999955650897951664e-05
5.700000000000000000e+01 3.505264398425854657e-06 3.276334875496928580e+05 1.015570407786897000e+00 1.000011003591706027e+00 5.000024260928858100e-01 3.593406149546618963e+03 3.563415841221827662e+01 5.027590892551548052e+01 7.680109634908394156e+00 1.859074065331497883e+00 1.999955644444250768e-05
5.800000000000000000e+01 3.544634556865664185e-06 3.338398637529872940e+05 1.015995101482894958e+00 1.000011159486483114e+00 5.000024566006302518e-01 3.631667580219254432e+03 3.575112369083869623e+01 5.043334118008439049e+01 7.818016832676501160e+00 1.859140581118924551e+00 1.999955638140932441e-05
5.900000000000000000e+01 3.583570649400936718e-06 3.401028453201933298e+05 1.016424675739232342e+00 1.000011314538703067e+00 5.000024868533451405e-01 3.669917511185858530e+03 3.586777682350862761e+01 5.059033405332326083e+01 7.957163823069386410e+00 1.859209564244340029e+00 1.999955631982910080e-05
6.000000000000000000e+01 3.622082329823066756e-06 3.464225400251821848e+05 1.016859125476002212e+00 1.000011468767904699e+00 5.000025168568177358e-01 3.708157123188674177e+03 3.598412536996697497e+01 5.074689821052847805e+01 8.097552762047310893e+00 1.859280986355742904e+00 1.999955625965327814e-05
6.100000000000000000e+01 3.660178932652433414e-06 3.527990607766173198e+05 1.017298445873303869e+00 1.000011622192975791e+00 5.000025466166299060e-01 3.746387585775726166e+03 3.610017677876305697e+01 5.090304418537887443e+01 8.239185950888826326e+00 1.859354814650536092e+00 1.999955620083546275e-05
6.200000000000000000e+01 3.697869487288675767e-06 3.592325255641727708e+05 1.017742632099144284e+00 1.000011774832182176e+00 5.000025761382094203e-01 3.784610056449673721e+03 3.621593839566610029e+01 5.105878234922022330e+01 8.382065768742155143e+00 1.859431026844702961e+00 1.999955614333131075e-05
6.300000000000000000e+01 3.735160710601344507e-06 3.657230577549816226e+05 1.018191654965322934e+00 1.000011926694966746e+00 5.000026054251230923e-01 3.822825681996631829e+03 3.633141741177997375e+01 5.121412286923060009e+01 8.526190744485710127e+00 1.859509599389953971e+00 1.999955608709839258e-05
6.400000000000000000e+01 3.772060111839002752e-06 3.722704290261649876e+05 1.018645496873156198e+00 1.000012077794438126e+00 5.000026344816712598e-01 3.861033527983543081e+03 3.644661481711040807e+01 5.136906757560426229e+01 8.671557456395479591e+00 1.859590501096427317e+00 1.999955603209899833e-05
6.500000000000000000e+01 3.808575964085835247e-06 3.788745827495386475e+05 1.019104141810474262e+00 1.000012228147306725e+00 5.000026633127535591e-01 3.899233682040430267e+03 3.656153457566934861e+01 5.152362233574800854e+01 8.818166357268735212e+00 1.859692864727236383e+00 1.999955597829541470e-05
6.600000000000000000e+01 3.844716281065976973e-06 3.855356422423855402e+05 1.019567560749979229e+00 1.000012377769740723e+00 5.000026919230112776e-01 3.937427255991261518e+03 3.667618398926759937e+01 5.167779753222479400e+01 8.966019970681191609e+00 1.859826918776348759e+00 1.999955592565011813e-05
6.700000000000000000e+01 3.880488828076569315e-06 3.922537351886492106e+05 1.020035738486845256e+00 1.000012526677395153e+00 5.000027203168574408e-01 3.975615349012577553e+03 3.679057022125896736e+01 5.183160335832776155e+01 9.115120896553563057e+00 1.859963242770441560e+00 1.999955587412720459e-05
6.800000000000000000e+01 3.915901132319055648e-06 3.990289943077836651e+05 1.020508674674528660e+00 1.000012674885444319e+00 5.000027484986511173e-01 4.013799050960034037e+03 3.690470003461970094e+01 5.198504946540340654e+01 9.265471783015259533e+00 1.860101803040738133e+00 1.999955582369225744e-05
6.900000000000000000e+01 3.950960492680090583e-06 4.058615572620535968e+05 1.020986367992487320e+00 1.000012822408598012e+00 5.000027764727408286e-01 4.051979441953265450e+03 3.701858022478297272e+01 5.213814554880296015e+01 9.417075407255154573e+00 1.860242567729452512e+00 1.999955577431228304e-05
7.000000000000000000e+01 3.985673989000636332e-06 4.127515666902047233e+05 1.021468817603730761e+00 1.000012969261126150e+00 5.000028042433077857e-01 4.090157594061493000e+03 3.713221754664938601e+01 5.229090124382705795e+01 9.569934695486475462e+00 1.860385506306602821e+00 1.999955572595561932e-05
7.100000000000000000e+01 4.020048490889374407e-06 4.196991703183483914e+05 1.021956022801715047e+00 1.000013115456866108e+00 5.000028318144007500e-01 4.128334572228376601e+03 3.724561867936010628e+01 5.244332608995469514e+01 9.724052666351047591e+00 1.860530587632979849e+00 1.999955567859186455e-05
7.200000000000000000e+01 4.054090666088733995e-06 4.267045210160228889e+05 1.022447983105523317e+00 1.000013261009248922e+00 5.000028591899493557e-01 4.166511434673142503e+03 3.735879024351347510e+01 5.259542955048031843e+01 9.879432462045082630e+00 1.860677780595547448e+00 1.999955563219180628e-05
7.300000000000000000e+01 4.087806409600826639e-06 4.337677768896382186e+05 1.022944689535417728e+00 1.000013405928823484e+00 5.000028863732930429e-01 4.204689233059213620e+03 3.747173879440220645e+01 5.274722100433953642e+01 1.003607596411859149e+01 1.860827053892012861e+00 1.999955558672739076e-05
7.400000000000000000e+01 4.121199843396439362e-06 4.408889786417341093e+05 1.023446108764587192e+00 1.000013550218858516e+00 5.000029133663641545e-01 4.242868357747507616e+03 3.758446891263456990e+01 5.289870717602630634e+01 1.019397993591466722e+01 1.860978373259988938e+00 1.999955554217239048e-05
7.500000000000000000e+01 4.154277144796974435e-06 4.480678205527655082e+05 1.023952239863936908e+00 1.000013693891790956e+00 5.000029401727715817e-01 4.281047356142493300e+03 3.769697980307486773e+01 5.304988756382923754e+01 1.035314246192731424e+01 1.861131696774022792e+00 1.999955549850364754e-05
7.600000000000000000e+01 4.187044316115288096e-06 4.553044616424869164e+05 1.024463081939987585e+00 1.000013836959672719e+00 5.000029667960426139e-01 4.319227261835406352e+03 3.780927779946465250e+01 5.320077127983687859e+01 1.051356677585687294e+01 1.861286992514336713e+00 1.999955545569599491e-05
7.700000000000000000e+01 4.219507191397684871e-06 4.625990639257511357e+05 1.024978634250077958e+00 1.000013979434217548e+00 5.000029932395421151e-01 4.357409091375544449e+03 3.792136928332962498e+01 5.335136748722627686e+01 1.067525620550845211e+01 1.861444228315408678e+00 1.999955541372525487e-05
7.800000000000000000e+01 4.251671442747553848e-06 4.699517944626243552e+05 1.025498896256903381e+00 1.000014121326804784e+00 5.000030195065982008e-01 4.395593856627423520e+03 3.803326059245979707e+01 5.350168529599179834e+01 1.083821419948197473e+01 1.861603371598205880e+00 1.999955537256811031e-05
7.900000000000000000e+01 4.283542586351567640e-06 4.773628251944499207e+05 1.026023867615356355e+00 1.000014262648499797e+00 5.000030456003934365e-01 4.433782563356659011e+03 3.814495804662103495e+01 5.365173380136467074e+01 1.100244427407115388e+01 1.861764389054239244e+00 1.999955533220208775e-05
8.000000000000000000e+01 4.315125988228633912e-06 4.848323330467900960e+05 1.026553548195455967e+00 1.000014403410061981e+00 5.000030715240235679e-01 4.471976211598263944e+03 3.825646792073174396e+01 5.380152203930201438e+01 1.116795010340930361e+01 1.861927247512619177e+00 1.999955529260553363e-05
8.100000000000000000e+01 4.346426869696402922e-06 4.923605003368073958e+05 1.027087938079452423e+00 1.000014543621957408e+00 5.000030972805213914e-01 4.510175798780721379e+03 3.836779640418896520e+01 5.395105892359597988e+01 1.133473544397013910e+01 1.862091914665720216e+00 1.999955525375762450e-05
8.200000000000000000e+01 4.377450312609147324e-06 4.999475146566473413e+05 1.027627037550989941e+00 1.000014683294365048e+00 5.000031228727953581e-01 4.548382319173216274e+03 3.847894962323255896e+01 5.410035328091722562e+01 1.150280417575572045e+01 1.862258358654458990e+00 1.999955521563829584e-05
8.300000000000000000e+01 4.408201264349870267e-06 5.075935685997658293e+05 1.028170847098895724e+00 1.000014822437196083e+00 5.000031483036956326e-01 4.586596762645590388e+03 3.858993367477550862e+01 5.424941390301268740e+01 1.167216028815863460e+01 1.862426547426037748e+00 1.999955517822819465e-05
8.400000000000000000e+01 4.438683044187373286e-06 5.152988603284821147e+05 1.028719340394897319e+00 1.000014961053278251e+00 5.000031735747284545e-01 4.624820115180165885e+03 3.870075462374578734e+01 5.439824954246964239e+01 1.184280363090822874e+01 1.862596448734240573e+00 1.999955514150864215e-05
8.500000000000000000e+01 4.468899348179359509e-06 5.230632092933881795e+05 1.029272498844027384e+00 1.000015099147363085e+00 5.000031986877421231e-01 4.663051478466101798e+03 3.881141315628796917e+01 5.454686171583422549e+01 1.201473115360286847e+01 1.862768021968251420e+00 1.999955510546337531e-05
8.600000000000000000e+01 4.498854805283785354e-06 5.308865465986302588e+05 1.029830322395282272e+00 1.000015236728700740e+00 5.000032236453717527e-01 4.701290525769569285e+03 3.892191147966114073e+01 5.469525399963035994e+01 1.218794394113990975e+01 1.862941229147089928e+00 1.999955507007608366e-05
8.700000000000000000e+01 4.528553925881240988e-06 5.387690694067607401e+05 1.030392811087112559e+00 1.000015373806287577e+00 5.000032484501862884e-01 4.739538224504352002e+03 3.903225548754222984e+01 5.484343492716170942e+01 1.236244606804295287e+01 1.863116038227187188e+00 1.999955503532982993e-05
8.800000000000000000e+01 4.558001105887663751e-06 5.467109788775007473e+05 1.030959965185620719e+00 1.000015510388885698e+00 5.000032731046718526e-01 4.777795533284079283e+03 3.914245108960965780e+01 5.499141304440002642e+01 1.253824170369368041e+01 1.863292417298749060e+00 1.999955500120824606e-05
8.900000000000000000e+01 4.587200630640117043e-06 5.547124812595315743e+05 1.031531785169026438e+00 1.000015646485030052e+00 5.000032976112432914e-01 4.816063407891915631e+03 3.925250415231041501e+01 5.513919683914071612e+01 1.271533512339970073e+01 1.863470334648223092e+00 1.999955496769553997e-05
9.000000000000000000e+01 4.616156678627279279e-06 5.627737877764910227e+05 1.032108271734258009e+00 1.000015782103039763e+00 5.000033219722508360e-01 4.854342800926629025e+03 3.936242049115495689e+01 5.528679473006746292e+01 1.289373071618194722e+01 1.863649758800971279e+00 1.999955493477643118e-05
9.100000000000000000e+01 4.644873325068809461e-06 5.708951146973032737e+05 1.032689425780929815e+00 1.000015917251023012e+00 5.000033461899807685e-01 4.892634661946975029e+03 3.947220588145505360e+01 5.543421508134679243e+01 1.307343296198340532e+01 1.863830658580364341e+00 1.999955490243615421e-05
9.200000000000000000e+01 4.673354545339325400e-06 5.790766833950214786e+05 1.033275248424342374e+00 1.000016051936884809e+00 5.000033702666680790e-01 4.930939937877755256e+03 3.958186607779322941e+01 5.558146623152121890e+01 1.325444648190720365e+01 1.864013002985204004e+00 1.999955487066042809e-05
9.300000000000000000e+01 4.701604218261644945e-06 5.873187202052392531e+05 1.033865741022896412e+00 1.000016186168332322e+00 5.000033942044458390e-01 4.969259573692208505e+03 3.969140681076298449e+01 5.572855648907800230e+01 1.343677595838093808e+01 1.864196761114765399e+00 1.999955483943545974e-05
9.400000000000000000e+01 4.729626129280441406e-06 5.956214564985082252e+05 1.034460905158969490e+00 1.000016319952881094e+00 5.000034180054470090e-01 5.007594513568447837e+03 3.980083378407088190e+01 5.587549412781727654e+01 1.362042622922694157e+01 1.864381902280736636e+00 1.999955480874792362e-05
9.500000000000000000e+01 4.757422093202408649e-06 6.039851296103822533e+05 1.035060701964852115e+00 1.000016453288844920e+00 5.000034416700860351e-01 5.045945699154966860e+03 3.991015267349859386e+01 5.602228738473159808e+01 1.380539590066564060e+01 1.864568395957737934e+00 1.999955477858492112e-05
9.600000000000000000e+01 4.784995306903696538e-06 6.124094088050179416e+05 1.035665122750475176e+00 1.000016586181290856e+00 5.000034652000090452e-01 5.084311474927760173e+03 4.001936185766491860e+01 5.616893467694951170e+01 1.399168206675672366e+01 1.864756199091105682e+00 1.999955474893593549e-05
